"annee";"code_postal_acheteur";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2022;"63730";"2050046";"2";"kg";"Non";"Non"
2022;"63730";"2050075";"22.5";"kg";"Non";"Non"
2022;"63730";"2060002";"1";"l";"Non";"Non"
2022;"63730";"2060050";"2";"l";"Non";"Non"
2022;"63730";"2060063";"3";"kg";"Non";"Non"
2022;"63730";"2060085";"6";"l";"Non";"Non"
2022;"63730";"2060088";"10";"l";"Non";"Non"
2022;"63730";"2060116";"145";"l";"Non";"Non"
2022;"63730";"2060127";"3.51";"l";"Non";"Non"
2022;"63730";"2060131";"5";"l";"Non";"Non"
2022;"63730";"2060134";"18";"kg";"Non";"Non"
2022;"63730";"2060194";"360";"kg";"Non";"Non"
2022;"63730";"2070221";"20";"l";"Non";"Non"
2022;"63730";"2080098";"10";"l";"Non";"Non"
2022;"63730";"2080105";"5";"l";"Non";"Non"
2022;"63730";"2080124";"1.08";"kg";"Non";"Non"
2022;"63730";"2080125";"18.9";"kg";"Non";"Non"
2022;"63730";"2080136";"20";"kg";"Non";"Non"
2022;"63730";"2080145";"55";"l";"Non";"Non"
2022;"63730";"2090011";"20";"l";"Non";"Non"
2022;"63730";"2090016";"30";"l";"Non";"Non"
2022;"63730";"2090041";"8.25";"kg";"Non";"Non"
2022;"63730";"2090042";"52.65";"kg";"Non";"Non"
2022;"63730";"2090050";"2652";"kg";"Non";"Non"
2022;"63730";"2090064";"35";"l";"Non";"Non"
2022;"63730";"2090093";"900";"l";"Non";"Non"
2022;"63730";"2090111";"94.57";"l";"Non";"Non"
2022;"63730";"2090113";"650";"l";"Non";"Non"
2022;"63730";"2090117";"50";"l";"Non";"Non"
2022;"63730";"2090118";"610";"l";"Non";"Non"
2022;"63730";"2090126";"45";"l";"Non";"Non"
2022;"63730";"2100015";"0.18";"kg";"Non";"Non"
2022;"63730";"2100021";"120";"kg";"Non";"Non"
2022;"63730";"2100026";"43";"l";"Non";"Non"
2022;"63730";"2100028";"300";"l";"Non";"Non"
2022;"63730";"2100030";"340";"kg";"Non";"Non"
2022;"63730";"2100053";"360";"l";"Non";"Non"
2022;"63730";"2100069";"1";"kg";"Non";"Non"
2022;"63730";"2100108";"10";"l";"Non";"Non"
2022;"63730";"2100111";"5";"l";"Non";"Non"
2022;"63730";"2100121";"61.70";"l";"Non";"Non"
2022;"63730";"2100138";"290";"l";"Non";"Non"
2022;"63730";"2100140";"275";"l";"Non";"Non"
2022;"63730";"2100151";"32";"l";"Non";"Non"
2022;"63730";"2100177";"65.0";"kg";"Non";"Non"
2022;"63730";"2100186";"40";"l";"Non";"Non"
2022;"63730";"2100215";"10";"l";"Non";"Non"
2022;"63730";"2100221";"10";"kg";"Non";"Non"
2022;"63730";"2110012";"1";"l";"Non";"Non"
2022;"63730";"2110018";"40.65";"l";"Non";"Non"
2022;"63730";"2110073";"1";"l";"Non";"Non"
2022;"63730";"2110086";"5";"l";"Non";"Non"
2022;"63730";"2110101";"5";"l";"Non";"Non"
2022;"63730";"2110102";"270.93";"l";"Non";"Non"
2022;"63730";"2110111";"490";"l";"Non";"Non"
2022;"63730";"2110140";"96";"l";"Non";"Non"
2022;"63730";"2110143";"5";"l";"Non";"Non"
2022;"63730";"2110151";"150";"l";"Non";"Non"
2022;"63730";"2110192";"1.3";"kg";"Non";"Non"
2022;"63730";"2120041";"14.25";"l";"Non";"Non"
2022;"63730";"2120048";"6";"l";"Non";"Non"
2022;"63730";"2120049";"1";"l";"Non";"Non"
2022;"63730";"2120087";"1";"kg";"Non";"Non"
2022;"63730";"2120153";"30";"l";"Non";"Non"
2022;"63730";"2130049";"10";"l";"Non";"Non"
2022;"63730";"2130059";"38";"l";"Non";"Non"
2022;"63730";"2130067";"3";"l";"Non";"Non"
2022;"63730";"2130068";"108";"l";"Non";"Non"
2022;"63730";"2130083";"33";"l";"Non";"Non"
2022;"63730";"2130140";"120";"l";"Non";"Non"
2022;"63730";"2130242";"140";"l";"Non";"Non"
2022;"63730";"2130244";"5";"l";"Non";"Non"
2022;"63730";"2130251";"31";"l";"Non";"Non"
2022;"63730";"2130266";"140";"l";"Non";"Non"
2022;"63730";"2140040";"80";"kg";"Non";"Non"
2022;"63730";"2140098";"25";"l";"Non";"Non"
2022;"63730";"2140147";"35";"l";"Non";"Non"
2022;"63730";"2140257";"10";"l";"Non";"Non"
2022;"63730";"2140258";"15";"l";"Non";"Non"
2022;"63730";"2150012";"10";"l";"Non";"Non"
2022;"63730";"2150019";"126.61";"l";"Non";"Non"
2022;"63730";"2150022";"70";"l";"Non";"Non"
2022;"63730";"2150028";"210";"l";"Non";"Non"
2022;"63730";"2150104";"60";"l";"Non";"Non"
2022;"63730";"2150140";"2060";"l";"Non";"Non"
2022;"63730";"2150483";"1410";"kg";"Non";"Non"
2022;"63730";"2150785";"75";"l";"Non";"Non"
2022;"63730";"2150918";"5";"l";"Non";"Non"
2022;"63730";"2150964";"60";"kg";"Non";"Non"
2022;"63730";"2160008";"3";"l";"Non";"Non"
2022;"63730";"2160208";"20";"l";"Non";"Non"
2022;"63730";"2160260";"600";"l";"Non";"Non"
2022;"63730";"2160475";"50";"kg";"Non";"Non"
2022;"63730";"2160693";"6";"l";"Non";"Non"
2022;"63730";"2160752";"250";"l";"Non";"Non"
2022;"63730";"2160756";"5";"l";"Non";"Non"
2022;"63730";"2160936";"352";"l";"Non";"Non"
2022;"63730";"2160958";"528";"kg";"Non";"Non"
2022;"63730";"2160959";"80";"l";"Non";"Non"
2022;"63730";"2161016";"95";"l";"Non";"Non"
2022;"63730";"2161068";"5";"l";"Non";"Non"
2022;"63730";"2170059";"27";"kg";"Non";"Non"
2022;"63730";"2170149";"22";"l";"Non";"Non"
2022;"63730";"2170238";"6";"kg";"Non";"Non"
2022;"63730";"2170381";"25";"l";"Non";"Non"
2022;"63730";"2170422";"5";"l";"Non";"Non"
2022;"63730";"2170425";"25";"l";"Non";"Non"
2022;"63730";"2170691";"5";"l";"Non";"Non"
2022;"63730";"2170711";"0.18";"kg";"Non";"Non"
2022;"63730";"2170752";"1.37";"l";"Non";"Non"
2022;"63730";"2170807";"10";"l";"Non";"Non"
2022;"63730";"2170933";"39";"kg";"Non";"Non"
2022;"63730";"2170979";"10";"kg";"Non";"Non"
2022;"63730";"2171119";"3.75";"kg";"Non";"Non"
2022;"63730";"2171134";"10";"l";"Non";"Non"
2022;"63730";"2171253";"0.68";"l";"Non";"Non"
2022;"63730";"2180009";"2";"kg";"Non";"Non"
2022;"63730";"2180088";"60";"l";"Non";"Non"
2022;"63730";"2180124";"8.48";"l";"Non";"Non"
2022;"63730";"2180233";"8";"l";"Non";"Non"
2022;"63730";"2180380";"1.6";"l";"Non";"Non"
2022;"63730";"2180404";"25";"l";"Non";"Non"
2022;"63730";"2180865";"0.02";"l";"Non";"Non"
2022;"63730";"2189996";"1";"l";"Non";"Non"
2022;"63730";"2190016";"270";"l";"Non";"Non"
2022;"63730";"2190149";"15";"l";"Non";"Non"
2022;"63730";"2190246";"50";"l";"Non";"Non"
2022;"63730";"2190311";"54.26";"l";"Non";"Non"
2022;"63730";"2190722";"250";"l";"Non";"Non"
2022;"63730";"2190883";"210";"l";"Non";"Non"
2022;"63730";"2190964";"100";"kg";"Non";"Non"
2022;"63730";"2200063";"365";"l";"Non";"Non"
2022;"63730";"2200753";"525";"l";"Non";"Non"
2022;"63730";"2201009";"5";"l";"Non";"Non"
2022;"63730";"2210797";"15";"l";"Non";"Non"
2022;"63730";"2220253";"20";"l";"Non";"Non"
2022;"63730";"2220261";"360";"l";"Non";"Non"
2022;"63730";"7200313";"5";"l";"Non";"Non"
2022;"63730";"7400755";"5";"kg";"Non";"Non"
2022;"63730";"7600008";"3";"l";"Non";"Non"
2022;"63730";"7700216";"120";"l";"Non";"Non"
2022;"63730";"7900708";"90";"l";"Non";"Non"
2022;"63730";"8400096";"50";"l";"Non";"Non"
2022;"63730";"8400255";"0.4";"kg";"Non";"Non"
2022;"63730";"8400528";"6";"l";"Non";"Non"
2022;"63730";"8400574";"85";"l";"Non";"Non"
2022;"63730";"8400600";"2";"l";"Non";"Non"
2022;"63730";"8600243";"120";"l";"Non";"Non"
2022;"63730";"8700020";"105";"l";"Non";"Non"
2022;"63730";"8700196";"2";"l";"Non";"Non"
2022;"63730";"8700462";"920";"l";"Non";"Non"
2022;"63730";"8800161";"40";"l";"Non";"Non"
2022;"63730";"8800395";"10";"l";"Non";"Non"
2022;"63730";"8800603";"45";"l";"Non";"Non"
2022;"63730";"8800841";"0.5";"l";"Non";"Non"
2022;"63730";"8900564";"148";"l";"Non";"Non"
2022;"63730";"9000069";"15";"l";"Non";"Non"
2022;"63730";"9000184";"80";"l";"Non";"Non"
2022;"63730";"9000222";"1500";"l";"Non";"Non"
2022;"63730";"9000490";"14";"l";"Non";"Non"
2022;"63730";"9000619";"140";"l";"Non";"Non"
2022;"63730";"9100296";"315";"l";"Non";"Non"
2022;"63730";"9100418";"25";"l";"Non";"Non"
2022;"63730";"9200215";"12.5";"kg";"Non";"Non"
2022;"63730";"9300143";"10";"kg";"Non";"Non"
2022;"63730";"9400008";"0.52";"l";"Non";"Non"
2022;"63730";"9400052";"15";"l";"Non";"Non"
2022;"63730";"9400085";"2";"l";"Non";"Non"
2022;"63730";"9500452";"30";"kg";"Non";"Non"
2022;"63730";"9500568";"1";"kg";"Non";"Non"
2022;"63730";"9500628";"6";"kg";"Non";"Non"
2022;"63730";"9500629";"2";"kg";"Non";"Non"
2022;"63730";"9600001";"66";"kg";"Non";"Non"
2022;"63730";"9600093";"795";"l";"Non";"Non"
2022;"63730";"9600390";"1000";"l";"Non";"Non"
2022;"63730";"9700070";"2.12";"kg";"Non";"Non"
2022;"63730";"9700401";"50";"kg";"Non";"Non"
2022;"63730";"9800106";"5";"kg";"Non";"Non"
2022;"63730";"9800182";"470";"l";"Non";"Non"
2022;"63730";"9800245";"20";"kg";"Non";"Non"
2022;"63730";"9800336";"32";"l";"Non";"Non"
2022;"63730";"9800344";"0.18";"l";"Non";"Non"
2022;"63730";"9800374";"0.34";"kg";"Non";"Non"
2022;"63730";"9800420";"3";"l";"Non";"Non"
2022;"63730";"9800474";"45";"kg";"Non";"Non"
2022;"63730";"9900047";"120";"l";"Non";"Non"
2022;"63730";"9900251";"270";"l";"Non";"Non"
2022;"63740";"2060127";"0.58";"l";"Non";"Non"
2022;"63740";"2080117";"0.15";"kg";"Non";"Non"
2022;"63740";"2090008";"0.25";"l";"Non";"Non"
2022;"63740";"2090042";"3";"kg";"Non";"Non"
2022;"63740";"2090050";"60";"kg";"Non";"Non"
2022;"63740";"2090113";"10";"l";"Non";"Non"
2022;"63740";"2090153";"4";"kg";"Non";"Non"
2022;"63740";"2100051";"5.75";"l";"Non";"Non"
2022;"63740";"2100111";"30";"l";"Non";"Non"
2022;"63740";"2110018";"2.3";"l";"Non";"Non"
2022;"63740";"2110102";"6.24";"l";"Non";"Non"
2022;"63740";"2110111";"10";"l";"Non";"Non"
2022;"63740";"2110143";"1";"l";"Non";"Non"
2022;"63740";"2120048";"3";"l";"Non";"Non"
2022;"63740";"2150140";"120";"l";"Non";"Non"
2022;"63740";"2160387";"10";"l";"Non";"Non"
2022;"63740";"2160484";"0.18";"l";"Non";"Non"
2022;"63740";"2170381";"5";"l";"Non";"Non"
2022;"63740";"2180124";"0.2";"l";"Non";"Non"
2022;"63740";"9600197";"0.1";"kg";"Non";"Non"
2022;"63740";"9800259";"10";"l";"Non";"Non"
2022;"63740";"9800344";"0.16";"l";"Non";"Non"
2022;"63750";"2100138";"10";"l";"Non";"Non"
2022;"63750";"2110018";"2.5";"l";"Non";"Non"
2022;"63750";"2110102";"0.28";"l";"Non";"Non"
2022;"63750";"2110104";"3";"l";"Non";"Non"
2022;"63750";"2170697";"1";"kg";"Non";"Non"
2022;"63750";"2170698";"40";"kg";"Non";"Non"
2022;"63750";"2190268";"3";"l";"Non";"Non"
2022;"63750";"8400255";"0.2";"kg";"Non";"Non"
2022;"63750";"8700462";"60";"l";"Non";"Non"
2022;"63760";"2030323";"0.78";"l";"Non";"Non"
2022;"63760";"2040146";"0.56";"l";"Non";"Non"
2022;"63760";"2060063";"1";"kg";"Non";"Non"
2022;"63760";"2090041";"1";"kg";"Non";"Non"
2022;"63760";"2090042";"1.1";"kg";"Non";"Non"
2022;"63760";"2090072";"0.1";"kg";"Non";"Non"
2022;"63760";"2100051";"2.67";"l";"Non";"Non"
2022;"63760";"2100069";"0.3";"kg";"Non";"Non"
2022;"63760";"2110102";"7.96";"l";"Non";"Non"
2022;"63760";"2120143";"40";"l";"Non";"Non"
2022;"63760";"2150140";"120";"l";"Non";"Non"
2022;"63760";"2160484";"1.44";"l";"Non";"Non"
2022;"63760";"2160931";"15";"l";"Non";"Non"
2022;"63760";"2160936";"2";"l";"Non";"Non"
2022;"63760";"2171089";"12";"kg";"Non";"Non"
2022;"63760";"2180124";"0.05";"l";"Non";"Non"
2022;"63760";"2200526";"0.8";"l";"Oui";"Non"
2022;"63760";"8600395";"1";"kg";"Oui";"Non"
2022;"63760";"9000184";"5";"l";"Non";"Non"
2022;"63760";"9000490";"150";"l";"Non";"Non"
2022;"63760";"9600197";"0.5";"kg";"Non";"Non"
2022;"63760";"9600390";"80";"l";"Non";"Non"
2022;"63760";"9800336";"1";"l";"Non";"Non"
2022;"63770";"2060118";"9.2";"l";"Non";"Non"
2022;"63770";"2090041";"0.93";"kg";"Non";"Non"
2022;"63770";"2120048";"2";"l";"Non";"Non"
2022;"63770";"2150140";"25";"l";"Non";"Non"
2022;"63770";"2160064";"1.9";"l";"Non";"Non"
2022;"63770";"2160936";"1.48";"l";"Non";"Non"
2022;"63770";"8000084";"10";"l";"Non";"Non"
2022;"63780";"2000205";"0.3";"kg";"Non";"Non"
2022;"63780";"2030323";"2";"l";"Non";"Non"
2022;"63780";"2080094";"2";"kg";"Non";"Non"
2022;"63780";"2090016";"10";"l";"Non";"Non"
2022;"63780";"2090037";"1";"kg";"Non";"Non"
2022;"63780";"2090042";"5.2";"kg";"Non";"Non"
2022;"63780";"2090050";"108";"kg";"Non";"Non"
2022;"63780";"2090093";"140";"l";"Non";"Non"
2022;"63780";"2100051";"14.15";"l";"Non";"Non"
2022;"63780";"2100069";"0.6";"kg";"Non";"Non"
2022;"63780";"2110082";"1.2";"kg";"Non";"Non"
2022;"63780";"2110111";"20";"l";"Non";"Non"
2022;"63780";"2110192";"0.6";"kg";"Non";"Non"
2022;"63780";"2120048";"2";"l";"Non";"Non"
2022;"63780";"2120089";"10";"l";"Non";"Non"
2022;"63780";"2130068";"1";"l";"Non";"Non"
2022;"63780";"2150140";"120";"l";"Non";"Non"
2022;"63780";"2150483";"3";"kg";"Non";"Non"
2022;"63780";"2160693";"3";"l";"Non";"Non"
2022;"63780";"2160936";"6";"l";"Non";"Non"
2022;"63780";"2160959";"10";"l";"Non";"Non"
2022;"63780";"2170381";"5";"l";"Non";"Non"
2022;"63780";"2180124";"0.12";"l";"Non";"Non"
2022;"63780";"8700196";"3";"l";"Non";"Non"
2022;"63780";"8700462";"100";"l";"Non";"Non"
2022;"63780";"8900681";"5";"l";"Non";"Non"
2022;"63780";"9000184";"5";"l";"Non";"Non"
2022;"63780";"9100296";"20";"l";"Non";"Non"
2022;"63780";"9100418";"5";"l";"Non";"Non"
2022;"63780";"9600197";"0.1";"kg";"Non";"Non"
2022;"63780";"9800259";"15";"l";"Non";"Non"
2022;"63790";"2030332";"5";"l";"Non";"Non"
2022;"63790";"2120048";"3";"l";"Non";"Non"
2022;"63790";"2150140";"20";"l";"Non";"Non"
2022;"63790";"2170697";"1";"kg";"Non";"Non"
2022;"63790";"9500321";"71";"kg";"Non";"Non"
2022;"63800";"2000044";"20";"l";"Non";"Non"
2022;"63800";"2000122";"3.04";"l";"Non";"Non"
2022;"63800";"2000336";"5";"kg";"Non";"Non"
2022;"63800";"2000517";"20";"l";"Non";"Non"
2022;"63800";"2010023";"6";"l";"Non";"Non"
2022;"63800";"2010239";"10";"l";"Non";"Non"
2022;"63800";"2010240";"15";"l";"Non";"Non"
2022;"63800";"2010280";"60";"l";"Non";"Non"
2022;"63800";"2010509";"40";"kg";"Non";"Non"
2022;"63800";"2020474";"20";"l";"Non";"Non"
2022;"63800";"2030323";"4.04";"l";"Non";"Non"
2022;"63800";"2030404";"10";"l";"Non";"Non"
2022;"63800";"2040146";"17.48";"l";"Non";"Non"
2022;"63800";"2040338";"20";"l";"Non";"Non"
2022;"63800";"2050076";"1";"kg";"Non";"Non"
2022;"63800";"2060050";"2";"l";"Non";"Non"
2022;"63800";"2060084";"3";"kg";"Non";"Non"
2022;"63800";"2060088";"125";"l";"Non";"Non"
2022;"63800";"2060118";"90";"l";"Non";"Non"
2022;"63800";"2060119";"0.18";"kg";"Non";"Non"
2022;"63800";"2060194";"60";"kg";"Non";"Non"
